;;;;;;;;;;;;;;;;;;;;;;;;
;PEDIDO DE MATERIAL MENSAL - /2025;;;;;;;;;;;;;;;;;;;;;;;
;"CLINICA: 
CNPJ: ";;;;;;;;;;;;;;;;;;;;;;;
;CODIGO_PRODUTO;DESCRICAO_PRODUTO;UNIDADE;MARCA;PEDIDO;ESTOQUE ;;;;;;;;;;;;;;;;;;
;561586;Fio de Sutura de Nylon Preto 6.0;UNIDADE;PROCARE;;;;;;;;;;;;;;;;;;;;
;561555;Fio de Sutura de Nylon Preto - Procare 3.0;unidade ;procare ;;;;;;;;;;;;;;;;;;;;
;561562;Fio de Sutura Nylon Preto 4.0 CC 3/8 Ag. 2,0 cm 24unid.;UNIDADE OU PECA;PROCARE;;;;;;;;;;;;;;;;;;;;
;838275;FIO DENTAL 100M HILLO;UNIDADE OU PECA;HILLO;;;;;;;;;;;;;;;;;;;;
;287059;FIO RETRATOR RETRAFLEX 000 - ULTRAFINO 250CM BIODINAMICA;UNIDADE OU PECA;BIODINÂMICA;;;;;;;;;;;;;;;;;;;;
;379839;FIO SUTURA NYLON PRETO 4-0 - C/AG 1/2CT 1,5CM 24UN SHALON;UNIDADE OU PECA;SHALON;;;;;;;;;;;;;;;;;;;;
;561241;FIO SUTURA NYLON PRETO 6-0 - C/AG 1/2CT 1,5CM 24UN SHALON;UNIDADE OU PECA;SHALON;;;;;;;;;;;;;;;;;;;;
;629040;FITA BANDA MATRIZ METALICA - 1RL 0,05X5X500MM PREVEN;UNIDADE OU PECA;PREVEN;;;;;;;;;;;;;;;;;;;;
;629057;FITA BANDA MATRIZ METALICA - 1RL 0,05X7X500MM PREVEN;UNIDADE OU PECA;PREVEN;;;;;;;;;;;;;;;;;;;;
;385076;FITA BANDA MATRIZ METALICA - 1RL 5X0,05X500MM MAQUIRA;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;607949;Fita para Autoclave 19mmx30m;UNIDADE OU PECA;SSPLUS;;;;;;;;;;;;;;;;;;;;
;109794;FIXADOR MANUAL SELEKT+ 500ML - KULZER;UNIDADE OU PECA;KULZER;;;;;;;;;;;;;;;;;;;;
;107602;FLUOR GEL ACIDULADO MORANGO - 200ML SSWHITE;UNIDADE OU PECA;SS WHITE;;;;;;;;;;;;;;;;;;;;
;324150;FORCEPS 69 ADULTO - GOLGRAN;UNIDADE OU PECA;GOLGRAN;;;;;;;;;;;;;;;;;;;;
;532586;Formocresol 10ml;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;417104;GANCHO PONTA BOLA CURVO DIR - 10UN 3040003 MORELLI;UNIDADE OU PECA;MORELLI;;;;;;;;;;;;;;;;;;;;
;417111;GANCHO PONTA BOLA CURVO ESQ - 10UN 3040004 MORELLI;UNIDADE OU PECA;MORELLI;;;;;;;;;;;;;;;;;;;;
;672305;GESSO PEDRA DURASTONE G3 - TP III AMARELO 25KG ORALBR;UNIDADE OU PECA;DURASTONE;;;;;;;;;;;;;;;;;;;;
;298215;GESSO PEDRA ESP HEROSTONE - TP IV ROSA 1KG VIGODENT;UNIDADE OU PECA;VIGODENT;;;;;;;;;;;;;;;;;;;;
;606119;GODIVA GODIBAR BASTAO MARROM - 5UN LYSANDA;UNIDADE OU PECA;LYSANDA;;;;;;;;;;;;;;;;;;;;
;229028;GUTAPERCHA ACESSÓRIA 28MM M 120UNID.;UNIDADE OU PECA;TANARI;;;;;;;;;;;;;;;;;;;;
;734416;GUTAPERCHA ACESSÓRIA 35MM FR EL 80UNID.;UNIDADE OU PECA;ODOUS DE DEUS;;;;;;;;;;;;;;;;;;;;
;384338;Guta Percha Acessória Maillefer - FF;UNIDADE OU PECA ;Dentsply Sirona;;;;;;;;;;;;;;;;;;;;
;734430;Guta Percha Acessória - Odous de Deus MXEL;UNIDADE OU PECA;ODOUS DE DEUS;;;;;;;;;;;;;;;;;;;;
;393248;GUTAPERCHA CALIBRADA 28MM Nº 15-40 - 120UNID.;UNIDADE OU PECA;META;;;;;;;;;;;;;;;;;;;;
;126239;Gutapercha Calibrada Nº 15-40 - 120 Unid.;CAIXA COM 120 UNIDADES;TANARI;;;;;;;;;;;;;;;;;;;;
;103535;Gutapercha para Sistema Reciprocante Wave-One Gold Large 60unid.;UNIDADE OU PECA;DENTSPLY SIRONA;;;;;;;;;;;;;;;;;;;;
;103536;GUTAPERCHA PARA SISTEMA RECIPROCANTE WAVE-ONE GOLD MEDIUM CONFORM FIT 60UNID.;UNIDADE OU PECA;DENTSPLY SIRONA;;;;;;;;;;;;;;;;;;;;
;579086;GUTAPERCHA PARA SISTEMA ROTATÓRIO PRO 28MM .04 Nº 35 - 60UNID.;UNIDADE OU PECA;TANARI;;;;;;;;;;;;;;;;;;;;
;142573;Guta-Percha para Sistema Rotatório VDW Rotate ISO 28mm 30.04 - 60unid.;UNIDADE;VDW;;;;;;;;;;;;;;;;;;;;
;142575;Guta-Percha para Sistema Rotatório VDW Rotate ISO 28mm 40.04 - 60unid.;UNIDADE;VDW;;;;;;;;;;;;;;;;;;;;
;119527;GUTAPERCHA TAPER .06 N° 25 - 60UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;130532;Hidróxido de Cálcio com PMCC 1,76g;UNIDADE;FÓRMULA & AÇÃO;;;;;;;;;;;;;;;;;;;;
;571349;Hidróxido de Cálcio Ultra Cal XS 1,2ml + Pontas;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;607963;IONOMERO VID R AUTO MAXXION R - LIQ 8ML FGM;UNIDADE OU PECA;FGM;;;;;;;;;;;;;;;;;;;;
;278309;IONOMERO VID R AUTO MAXXION R - PO A2 10G + LIQ 8ML FGM;UNIDADE OU PECA;FGM;;;;;;;;;;;;;;;;;;;;
;130419;Isolante para Resina Acrílica Isolan Plus 1L;UNIDADE;IMODONTO;;;;;;;;;;;;;;;;;;;;
;567397;ISOLANTE RES ACRILICA 1LITRO - LYSANDA;UNIDADE OU PECA;LYSANDA;;;;;;;;;;;;;;;;;;;;
;137339;Isolante Triunfo 1L;UNIDADE;TRIUNFO;;;;;;;;;;;;;;;;;;;;
;119598;KIT ACABAM/POLIM RES COMP JIFFY POLISHER ESPIRAL 2UN - ULTRADENT;UNIDADE;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;104672;Kit Bráquete Metálico Advanced Séries Roth 0,022 - 100 Casos.;UNIDADE OU PECA;ORTHOMETRIC;;;;;;;;;;;;;;;;;;;;
;390315;Kit Cirúrgico Estéril Pério 30GR;UNIDADE OU PECA;SKY;;;;;;;;;;;;;;;;;;;;
;141132;Kit Cirúrgico Estéril Pério 30gr Branco (Oral Menor);UNIDADE;SP HEALTH;;;;;;;;;;;;;;;;;;;;
;130059;Kit Cirúrgico para Estéril para Implante 30GR;UNIDADE;SP PROTECTION;;;;;;;;;;;;;;;;;;;;
;142889;Kit Polidores de Acrílico PM Ultra-Technique Chama Grande;UNIDADE;AMERICAN BURRS;;;;;;;;;;;;;;;;;;;;
;184556;KIT RESINA COMPLETO C/12UN - ALLPRIME;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;236996;LAMINA BISTURI INOX 15 - 100UN LAMEDID;UNIDADE OU PECA;LAMEDID;;;;;;;;;;;;;;;;;;;;
;318548;LAMINA BISTURI INOX 15C - 100UN LAMEDID;UNIDADE OU PECA;LAMEDID;;;;;;;;;;;;;;;;;;;;
;380927;Lâmina de Bisturi Carbono Nº 15 100und.;UNIDADE OU PECA;SOLIDOR;;;;;;;;;;;;;;;;;;;;
;186000;Lençol de Borracha - AllPrime;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;112757;LIMA FLEX 21MM Nº 15-40 - 6UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;112825;LIMA FLEX 25MM Nº 15-40 - 6UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;112542;LIMA HEDSTROEM 31MM Nº 10 - 6UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;179989;LIMA K 21MM Nº 15-40 - 6UNID.;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;111705;LIMA K 21MM Nº 6 - 6UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;180039;LIMA K 25MM Nº 10 - 6UNID.;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;111903;LIMA K 25MM Nº 15 - 6UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;180152;LIMA K 25MM Nº 15-40 - 6UNID.;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;111880;LIMA K 25MM Nº 8 - 6UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;431452;LIMA K 31MM Nº 10 - 6UNID.;UNIDADE OU PECA;DENTSPLY SIRONA;;;;;;;;;;;;;;;;;;;;
;180206;LIMA K 31MM Nº 15 - 6UNID.;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;133722;Lima Rotatória/Reciprocante ProDesign Logic 25mm - 25.06;UNIDADE OU PECA;EASY;;;;;;;;;;;;;;;;;;;;
;133728;Lima Rotatória/Reciprocante ProDesign Logic 25mm 25mm 35.05 ;unidade ou peca ;eaSY;;;;;;;;;;;;;;;;;;;;
;133748;Lima Rotatória/Reciprocante ProDesign Logic 31mm - 35.05;UNIDADE OU PECA;EASY;;;;;;;;;;;;;;;;;;;;
;111362;LIMA ROTATÓRIA GLIDE PATH 25MM Nº 16.02 - 4UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;111363;Lima Rotatória Orifice Shapper 19mm Nº 17.08 - 4Unid.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;133731;Lima Rotatória/Reciprocante ProDesign Logic 25mm 40.05;UNIDADE OU PECA;easy ;;;;;;;;;;;;;;;;;;;;
;111166;Lima Rotatória Sequence - MK Life;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;111161;LIMA ROTATÓRIA SEQUENCE 25MM Nº 15.04/20.06/25.06/35.04 SORTIDA 4UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;385182;Luva Cirúrgica Estéril 6,5 - 1 Par;UNIDADE OU PECA;SUPERMAX;;;;;;;;;;;;;;;;;;;;
;104888;Luva Cirúrgica Estéril Pouch Plástico 6,5 - 1 Par;UNIDADE OU PECA;DESCARPACK;;;;;;;;;;;;;;;;;;;;
;103216;Luva Cirúrgica Estéril Pouch Plástico 7,0 - 1 Par;UNIDADE OU PECA;DESCARPACK;;;;;;;;;;;;;;;;;;;;
;241402;Luva para Procedimento Látex com Pó P 100unid.;UNIDADE OU PECA;SUPERMAX;;;;;;;;;;;;;;;;;;;;
;409161;MANDRIL PM CONICO P/ TIRAS DE LIXA - 61MM 1UN MICRODONT;UNIDADE OU PECA;MICRODONT;;;;;;;;;;;;;;;;;;;;
;125231;Máscara Descartável Tripla com Elástico Branca 50unid.;UNIDADE;SP PROTECTION;;;;;;;;;;;;;;;;;;;;
;561494;MASCARA FACIAL DE PETIT AZUL - 1UN 7050001 MORELLI;UNIDADE OU PECA;MORELLI;;;;;;;;;;;;;;;;;;;;
;561500;MASCARA FACIAL DE PETIT ROSA - 1UN 7050002 MORELLI;UNIDADE OU PECA;MORELLI;;;;;;;;;;;;;;;;;;;;
;560855;Membrana Biológica Bovina Lumina-Coat 20x30mm;UNIDADE OU PECA;CRITERIA;;;;;;;;;;;;;;;;;;;;
;181890;Microaplicador Fino 100unid.;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;181906;Microaplicador Regular 100unid.;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;417593;MOLA ACO FECHADA 1M - 3520061 MORELLI;UNIDADE OU PECA;MORELLI;;;;;;;;;;;;;;;;;;;;
;123247;Mola Fechada Flexy NiTi Para Miniparafuso 12mm;UNIDADE;ORTHOMETRIC;;;;;;;;;;;;;;;;;;;;
;417586;Mola Aberta Ortodôntica de CrNi Para Compressão;UNIDADE OU PECA;MORELLI;;;;;;;;;;;;;;;;;;;;
;129441;Moldeira Total Adulto Perfurada Média 2unid.;UNIDADE OU PECA;INDUSBELLO;;;;;;;;;;;;;;;;;;;;
;398366;MOLDEIRA TOTAL SUP/INF PERF - PLAST 1A8 16UN MAQUIRA;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;129458;MOLDEIRA TRANSFER PARA IMPLANTE AUTOCLAVÁVEL PERFURADA GRANDE 2UNID.;UNIDADE OU PECA;INDUSBELLO;;;;;;;;;;;;;;;;;;;;
;667738;Mufla N° 6 com Pino;UNIDADE OU PECA;MAC DENTAL;;;;;;;;;;;;;;;;;;;;
;655247;Opacificador Autopolimerizável Opalac Rosa 15ML;UNIDADE OU PECA;DEFAMA;;;;;;;;;;;;;;;;;;;;
;130466;Opacificador Opaclean Rosa Médio 10ml;UNIDADE;IMODONTO;;;;;;;;;;;;;;;;;;;;
;384796;PAPEL CARBONO 100MICRAS BASIC - 12TIRAS AZUL MAQUIRA;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;123081;Pasta de Polimento Diamantada Potenza Specchi PRO - PHS;UNIDADE OU PECA;PHS;;;;;;;;;;;;;;;;;;;;
;213652;PASTA POLIMENTO DIAMOND EXCEL - 1SER 2G FGM;UNIDADE OU PECA;FGM;;;;;;;;;;;;;;;;;;;;
;680447;PASTA POLIMENTO UNIVERSAL - 100ML IVOCLAR/V;UNIDADE OU PECA;IVOCLAR VIVADENT;;;;;;;;;;;;;;;;;;;;
;145319;Pasta Profilática Morango 90g;UNIDADE;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;384741;PASTA PROFILATICA SHINE TUTTI - FRUTTI BISN 90G MAQUIRA;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;336443;PASTA ZINCO ENOLICA - ZINCO 60G+EUGENOL 60G LYSANDA;UNIDADE OU PECA;LYSANDA;;;;;;;;;;;;;;;;;;;;
;560633;PEDRA POMES PO FINA - 1KG ASFER;UNIDADE OU PECA;ASFER;;;;;;;;;;;;;;;;;;;;
;560626;PEDRA POMES PO NORMAL - 1KG ASFER;UNIDADE OU PECA;ASFER;;;;;;;;;;;;;;;;;;;;
;555837;PINCA CURTA POSICIONADORA BRAQ - 7501064 MORELLI;UNIDADE OU PECA;MORELLI;;;;;;;;;;;;;;;;;;;;
;106707;PINO FIBRA VIDRO SUPERPOST+0,5 - LISO 10UN SUPERDONT;UNIDADE OU PECA;SUPERDONT;;;;;;;;;;;;;;;;;;;;
;159752;Pino de Fibra de Vidro Superpost+ Liso N 1 - Superdont;UNIDADE OU PECA;SUPERDONT;;;;;;;;;;;;;;;;;;;;
;163667;Placa para Moldeira de Bruxismo Cristal (Pet-G) - Bio-Art;UNIDADE OU PECA;BIO-ART;;;;;;;;;;;;;;;;;;;;
;513004;PLACA MOLDEIRA QUA - WHITENESS 1MM 5UN FGM;UNIDADE OU PECA;FGM;;;;;;;;;;;;;;;;;;;;
;508888;Placa de Vidro Lisa 0,6mm - Golgran;UNIDADE OU PECA;GOLGRAN;;;;;;;;;;;;;;;;;;;;
;109106;Polidor Jiffy Polisher Cup - Ultradent TAÇA;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;579383;PONTA DE PAPEL ABSORVENTE ABS CELL PACK 26MM M 180UNID.;UNIDADE OU PECA;TANARI;;;;;;;;;;;;;;;;;;;;
;213898;PONTA DE PAPEL ABSORVENTE BULKS 28MM Nº 15-40 - 120UNID.;UNIDADE OU PECA;TANARI;;;;;;;;;;;;;;;;;;;;
;164305;PONTA DE PAPEL ABSORVENTE Nº 15-40 - 200UNID.;UNIDADE OU PECA;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;607659;PONTA DE PAPEL ABSORVENTE Nº 25 - 200UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;607628;PONTA DE PAPEL ABSORVENTE Nº 45-80 - 200UNID.;UNIDADE OU PECA;MK LIFE;;;;;;;;;;;;;;;;;;;;
;557893;Ponta Pedra Ninja - Talmax;UNIDADE;TALMAX;;;;;;;;;;;;;;;;;;;;
;138796;Ponta Ultrassônica Perio B para Scaler;UNIDADE;MICRODONT;;;;;;;;;;;;;;;;;;;;
;-;Ponta Ultrassônica Perio D para Scaler (NÃO TEM NA DENTAL);UNIDADE;-;;;;;;;;;;;;;;;;;;;;
;107122;Ponta Diamantada Invicta Cônica Ponta de Lápis FG - American Burrs;UNIDADE OU PECA;AMERICAN BURRS;;;;;;;;;;;;;;;;;;;;
;324389;PORTA AGULHA MAYO HEGAR 14CM - SIMPLES GOLGRAN;UNIDADE;-;;;;;;;;;;;;;;;;;;;;
;186857;POTE DAPPEN SILICONE PEQUENO - ROSA PREVEN;UNIDADE OU PECA;PREVEN;;;;;;;;;;;;;;;;;;;;
;102603;POTE PALADON VIDRO C/TAMPA - NOVA OGP;UNIDADE OU PECA;NOVA OGP;;;;;;;;;;;;;;;;;;;;
;395396;REEMBASADOR SOFT PROV PO INCOL - 30G +LIQ 30ML + GLAZE 8ML TDV;UNIDADE OU PECA;TDV;;;;;;;;;;;;;;;;;;;;
;395419;REEMBASADOR SOFT REBASE INCOL - PO 30G+LIQ 30ML+GLAZE 8ML TDV;UNIDADE OU PECA;TDV;;;;;;;;;;;;;;;;;;;;
;460568;Reposição Bráquete Metálico Advanced Roth 0,022 - Dental 44 - com Gancho;UNIDADE OU PECA;ORTHOMETRIC;;;;;;;;;;;;;;;;;;;;
;460575;Reposição Bráquete Metálico Advanced Roth 0,022 - Dental 45 - com Gancho;UNIDADE OU PECA;ORTHOMETRIC;;;;;;;;;;;;;;;;;;;;
;460599;Reposição Bráquete Metálico Advanced Roth 0,022 - Dente 34 - com Gancho;UNIDADE OU PECA;ORTHOMETRIC;;;;;;;;;;;;;;;;;;;;
;460605;Reposição Bráquete Metálico Advanced Roth 0,022 - Dente 35 - com Gancho;UNIDADE OU PECA;ORTHOMETRIC;;;;;;;;;;;;;;;;;;;;
;533378;RESINA ACRIL AUTO DENCOR PO 60 - 78G CLASSICO;UNIDADE OU PECA;CLÁSSICO;;;;;;;;;;;;;;;;;;;;
;255843;RESINA ACRIL AUTO DENCOR PO 62 - 78G CLASSICO;UNIDADE OU PECA;CLÁSSICO;;;;;;;;;;;;;;;;;;;;
;255867;RESINA ACRIL AUTO DENCOR PO 69 - 78G CLASSICO;UNIDADE OU PECA;CLÁSSICO;;;;;;;;;;;;;;;;;;;;
;568165;RESINA ACRIL AUTO LIQ - 1L TDV;UNIDADE OU PECA;TDV;;;;;;;;;;;;;;;;;;;;
;568158;RESINA ACRIL AUTO LIQ - 500ML TDV;UNIDADE OU PECA;TDV;;;;;;;;;;;;;;;;;;;;
;568134;RESINA ACRIL AUTO PO - INCOLOR 1KG TDV;UNIDADE OU PECA;TDV;;;;;;;;;;;;;;;;;;;;
;568127;RESINA ACRIL AUTO PO - ROSA 1KG TDV;UNIDADE OU PECA;TDV;;;;;;;;;;;;;;;;;;;;
;533453;RESINA ACRIL TERMO LIQ - 1LITRO CLASSICO;UNIDADE OU PECA;CLÁSSICO;;;;;;;;;;;;;;;;;;;;
;480849;RESINA ACRIL TERMO LIQ - 1LITRO TDV;UNIDADE OU PECA;TDV;;;;;;;;;;;;;;;;;;;;
;525090;Resina Acrílica Termopolimerizável Cril Plus Pó - Vipi - INCOLOR;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;479577;Resina Acrílica Termopolimerizável Cril Plus Pó - Vipi ROSA MEDIO C/V;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;524574;RESINA ACRIL TERMO VIPCRIL STG - GENG PO ROSA MEDIO 15G VIPI;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;524611;RESINA ACRIL TERMO VIPCRIL STG - GENG PO ROSA ROXO 15G VIPI;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;524680;RESINA ACRIL TERMO VIPCRIL STG - GENG PÓ ROSA ROXO R1FS 15G VIPI;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;524635;RESINA ACRIL TERMO VIPCRIL STG - GENG PO ROSA VERM 15G VIPI;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;524970;RESINA ACRIL TERMO VIPI CRIL - PLUS PO INCOLOR 1KG VIPI;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;524987;RESINA ACRIL TERMO VIPI CRIL - PLUS PO ROSA CL C/V 1KG VIPI;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;525007;RESINA ACRIL TERMO VIPI CRIL - PLUS PO ROSA M C/V 1KG VIPI;UNIDADE OU PECA;VIPI;;;;;;;;;;;;;;;;;;;;
;144398;Resina Acrílica Fotopolimerizável Resinlay Pattern Photo Gel Rosa 3g;UNIDADE;TDV;;;;;;;;;;;;;;;;;;;;
;107596;RESINA COMP FORMA OPAQUER - REFILL SER 4G ULTRADENT;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;297966;RESINA COMP MICROH FILL MAGIC - A1E SER 4G VIGODENT;UNIDADE OU PECA;VIGODENT;;;;;;;;;;;;;;;;;;;;
;277388;RESINA COMP MICROH TPH - SPECTRUM A2 SER 4G DENTSPLY;UNIDADE OU PECA;DENTSPLY SIRONA;;;;;;;;;;;;;;;;;;;;
;277395;RESINA COMP MICROH TPH - SPECTRUM A3 SER 4G DENTSPLY;UNIDADE OU PECA;DENTSPLY SIRONA;;;;;;;;;;;;;;;;;;;;
;277401;RESINA COMP MICROH TPH - SPECTRUM A3,5 SER 4G DENTSPLY;UNIDADE OU PECA;DENTSPLY SIRONA;;;;;;;;;;;;;;;;;;;;
;277432;RESINA COMP MICROH TPH - SPECTRUM B2 SER 4G DENTSPLY;UNIDADE OU PECA;DENTSPLY SIRONA;;;;;;;;;;;;;;;;;;;;
;266764;RESINA COMP MICROH Z100 A3 - SER 4G 3M;UNIDADE OU PECA;3M;;;;;;;;;;;;;;;;;;;;
;266771;RESINA COMP MICROH Z100 A3,5 - SER 4G 3M;UNIDADE OU PECA;3M;;;;;;;;;;;;;;;;;;;;
;871364;RESINA COMP NANOH EMPRESS - DIRECT COLOR BR 1G IVOCLAR/V;UNIDADE OU PECA;IVOCLAR VIVADENT;;;;;;;;;;;;;;;;;;;;
;857948;RESINA COMP NANOH FORMA A1B - SER 4G ULTRADENT;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;857825;RESINA COMP NANOH FORMA A1E - SER 4G ULTRADENT;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;857955;RESINA COMP NANOH FORMA A2B - SER 4G ULTRADENT;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;857894;Resina Forma - Ultradent B2E ;UNIDADE OU PECA;ULTRADENT ;;;;;;;;;;;;;;;;;;;;
;121284;RESINA COMP NANOH FORMA A1D ;UNIDADE OU PECA ULTRADENT ;;;;;;;;;;;;;;;;;;;;;
;858037;RESINA COMP NANOH FORMA A2D - SER 4G ULTRADENT;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;113977;Resina Forma - Ultradent BL1;unidade ou peca ;ultradent ;;;;;;;;;;;;;;;;;;;;
;113978;RESINA COMP NANOH FORMA BL2 4G - ULTRADENT;UNIDADE;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;857849;RESINA COMP NANOH FORMA A3E - SER 4G ULTRADENT;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;858044;RESINA COMP NANOH FORMA A3D - SER 4G ULTRADENT;UNIDADE OU PECA;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;122268;RESINA COMP SUPRAN PALFIQUE - LX5 A1 SER 3,8G TOKUYAMA;UNIDADE OU PECA;TOKUYAMA;;;;;;;;;;;;;;;;;;;;
;122275;Resina Palfique LX5 - Tokuyama A2;UNIDADE OU PECA;TOKUYAMA;;;;;;;;;;;;;;;;;;;;
;122404;RESINA COMP SUPRAN PALFIQUE - LX5 BW SER 3,8G TOKUYAMA;UNIDADE OU PECA;TOKUYAMA;;;;;;;;;;;;;;;;;;;;
;122411;RESINA COMP SUPRAN PALFIQUE - LX5 WE SER 3,8G TOKUYAMA;UNIDADE OU PECA;TOKUYAMA;;;;;;;;;;;;;;;;;;;;
;670363;RESINA FLUIDA APPLIC FLOW A1 - SER 2G + 5 PONT MAQUIRA;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;670370;RESINA FLUIDA APPLIC FLOW A2 - SER 2G + 5 PONT MAQUIRA;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;111219;RESINA ORTO BITE AZUL - SER 4GR MAQUIRA;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;125172;Resina Umidificadora Composite Wetting Resin;UNIDADE;ULTRADENT;;;;;;;;;;;;;;;;;;;;
;115918;RESTAURADOR PROVIS 25G LYSANDA;UNIDADE OU PECA;LYSANDA;;;;;;;;;;;;;;;;;;;;
;384734;RESTAURADOR PROVIS OBTUR - C/FLUOR 25G REFIL ROXO MAQUIRA;UNIDADE OU PECA;MAQUIRA;;;;;;;;;;;;;;;;;;;;
;178449;Revelador Radiográfico Manual 500ml;UNIDADE OU PECA;CARESTREAM;;;;;;;;;;;;;;;;;;;;
;109796;Revelador Radiográfico SeleKt+ Manual 500ml;UNIDADE OU PECA;KULZER;;;;;;;;;;;;;;;;;;;;
;117617;Rolo para Esterilização 10cmx100m;UNIDADE;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;117618;Rolo para Esterilização 15cmx100m;UNIDADE;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;544015;Rolo para Esterilização 20cmx100m;UNIDADE OU PECA;HOSPFLEX;;;;;;;;;;;;;;;;;;;;
;795325;Rolo para Esterilização 20cmx100m Best Care;UNIDADE OU PECA;INJECTA;;;;;;;;;;;;;;;;;;;;
;549126;Rolo para Esterilização 25cmx100m;UNIDADE OU PECA;HOSPFLEX;;;;;;;;;;;;;;;;;;;;
;117620;Rolo para Esterilização 30cmx100m;UNIDADE;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;117614;Rolo para Esterilização 5cmx100m;UNIDADE;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;117616;Rolo para Esterilização 8cmx100m;UNIDADE;ALLPRIME;;;;;;;;;;;;;;;;;;;;
;767995;Seringa Carpule com Refluxo;UNIDADE OU PECA;ICE;;;;;;;;;;;;;;;;;;;;
;107689;SERINGA DESCARTÁVEL LUER SLIP 10ML COM AGULHA 25X7MM;UNIDADE OU PECA;INJEX;;;;;;;;;;;;;;;;;;;;
;239195;Seringa Descartável Luer Lock 5ml Sem Agulha ;UNIDADE OU PECA;BD ;;;;;;;;;;;;;;;;;;;;
;271072;SILANO AGENTE DE UNIAO/LIGACAO - 5ML ANGELUS;UNIDADE OU PECA;ANGELUS;;;;;;;;;;;;;;;;;;;;
;298444;Silicone de Condensação Perfil Fluido Light Body - Vigodent;UNIDADE OU PECA;VIGODENT;;;;;;;;;;;;;;;;;;;;
